participant_id,participant_code,included,batch_id,kind,condition,order_index,view_duration_ms,observed_effective_cycle_hz,observed_full_cycle_hz,dropped_frame_rate,long_frame_intervals,max_frame_interval_ms,rating_base_below_50hz,drop_over_1pct_review_only
12,P007,True,july,typing,control,2,,240.0012000060001,240.0012000060001,0,0,4.400000000023283,False,False
12,P007,True,july,typing,masked,3,,60.00010002100445,48.00008001680356,0,0,4.5,False,False
12,P007,True,july,rating,deployed_full,0,33343,59.3039456911629,47.44315655293032,0.011488573193329216,2,391.6000000000058,False,True
12,P007,True,july,rating,control_anchor,1,10983,240.00364331906366,240.00364331906366,0,0,4.5,False,False
12,P007,True,july,rating,n4_mask_only,2,19430,59.936348959886516,59.936348959886516,0.0010711225364181663,1,25,False,False
12,P007,True,july,rating,n2_mask_noise,3,12471,119.32384483514731,119.32384483514731,0.005647840531561462,1,74.89999999996508,False,False
12,P007,True,july,rating,n4_mask_noise,4,14311,59.791955327489134,59.791955327489134,0.0034812880765883376,1,54.100000000034925,False,False
12,P007,True,july,rating,n3_mask_noise,5,12705,79.34959349593497,79.34959349593497,0.008130081300813009,1,108.5,False,False
13,P008,True,july,typing,control,0,,240.00160034407418,240.00160034407418,0,0,4.5,False,False
13,P008,True,july,typing,masked,1,,60.00060000600001,48.00048000480001,0,0,4.400000000023283,False,False
13,P008,True,july,typing,masked,2,,60.0006000060001,48.00048000480008,0,0,4.5,False,False
13,P008,True,july,typing,control,3,,240.00400090020253,240.00400090020253,0,0,4.599999999976717,False,False
13,P008,True,july,rating,control_anchor,0,13454,240.00297309350375,240.00297309350375,0,0,4.300000000046566,False,False
13,P008,True,july,rating,n2_mask_noise,1,14941,119.46870233075555,119.46870233075555,0.004440743824590619,1,70.70000000001164,False,False
13,P008,True,july,rating,deployed_full,2,12733,58.358031103914065,46.68642488313125,0.027061445399554282,2,358.29999999998836,False,True
13,P008,True,july,rating,n3_mask_noise,3,12619,79.65874812950516,79.65874812950516,0.004273504273504274,1,58.5,False,False
13,P008,True,july,rating,n4_mask_only,4,18949,59.85565154219108,59.85565154219108,0.002412809826716385,1,50,False,False
13,P008,True,july,rating,n4_mask_noise,5,16938,59.83846851195584,59.83846851195584,0.002698062300711307,1,50.09999999997672,False,False
14,P009,True,july,typing,masked,0,,60.0006000060001,48.00048000480008,0,0,4.5,False,False
14,P009,True,july,typing,control,1,,240.0024000240004,240.0024000240004,0,0,4.400000000023283,False,False
14,P009,True,july,typing,control,2,,240.00280061613583,240.00280061613583,0,0,4.400000000023283,False,False
14,P009,True,july,typing,masked,3,,60.0006000060001,48.00048000480008,0,0,4.300000000046566,False,False
14,P009,True,july,rating,control_anchor,0,12230,240.00523350424064,240.00523350424064,0,0,4.7000000000116415,False,False
14,P009,True,july,rating,n2_mask_noise,1,12908,119.34571734557834,119.34571734557834,0.005457463884430177,1,75,False,False
14,P009,True,july,rating,deployed_full,2,10051,58.00475196475459,46.40380157180367,0.03287890938251804,2,345.80000000004657,False,True
14,P009,True,july,rating,n3_mask_noise,3,10167,79.67516295708778,79.67516295708778,0.004079967360261118,1,45.79999999998836,False,False
14,P009,True,july,rating,n4_mask_only,4,12644,59.784107473505884,59.784107473505884,0.0036112934996717005,1,50,False,False
14,P009,True,july,rating,n4_mask_noise,5,10481,59.73976635957831,59.73976635957831,0.004352987732489117,1,50.09999999997672,False,False
15,P010,True,july,typing,control,0,,240.0024000240004,240.0024000240004,0,0,4.5,False,False
15,P010,True,july,typing,masked,1,,60.00060000600001,48.00048000480001,0,0,4.600000000005821,False,False
15,P010,True,july,typing,masked,2,,60.000400086018544,48.00032006881484,0,0,4.600000000005821,False,False
15,P010,True,july,typing,control,3,,240.0024000240004,240.0024000240004,0,0,4.5,False,False
15,P010,True,july,rating,n2_mask_noise,0,28563,119.70444037824946,119.70444037824946,0.002473446820893351,1,75,False,False
15,P010,True,july,rating,n3_mask_noise,1,10419,79.58631662688943,79.58631662688943,0.005171042163882259,1,58.40000000002328,False,False
15,P010,True,july,rating,control_anchor,2,10959,240.00292018762306,240.00292018762306,0,0,4.5,False,False
15,P010,True,july,rating,n4_mask_noise,3,17240,59.841194568460864,59.841194568460864,0.002650602409638554,1,50.100000000034925,False,False
15,P010,True,july,rating,deployed_full,4,12088,58.42910333489139,46.74328266791311,0.02586496472959355,2,325,False,True
15,P010,True,july,rating,n4_mask_only,5,12515,59.76159024716295,59.76159024716295,0.003978779840848806,1,54.29999999998836,False,False
16,P011,True,july,typing,masked,0,,59.99999999999999,47.99999999999999,0,0,4.300000000017462,False,False
16,P011,True,july,typing,control,1,,240.00040008401743,240.00040008401743,0,0,4.7000000000116415,False,False
16,P011,True,july,typing,control,2,,240.00360005400066,240.00360005400066,0,0,4.600000000005821,False,False
16,P011,True,july,typing,masked,3,,60.00060000600001,48.00048000480001,0,0,4.300000000017462,False,False
16,P011,True,july,rating,n2_mask_noise,0,15171,119.44362431519208,119.44362431519208,0.004647348277747403,1,75,False,False
16,P011,True,july,rating,n3_mask_noise,1,11052,79.61014136576561,79.61014136576561,0.004876219054763691,1,58.40000000002328,False,False
16,P011,True,july,rating,control_anchor,2,13543,240.00118154427878,240.00118154427878,0,0,4.399999999965075,False,False
16,P011,True,july,rating,n4_mask_noise,3,10643,59.6968195964447,59.6968195964447,0.0050623052959501555,1,58.40000000002328,False,False
16,P011,True,july,rating,deployed_full,4,10773,57.938856015779095,46.35108481262328,0.034005979073243646,2,383.20000000001164,False,True
16,P011,True,july,rating,n4_mask_only,5,11339,59.91266221760485,59.91266221760485,0.001467351430667645,1,20.900000000023283,False,False
17,P012,True,july,typing,control,0,,240.00280061613566,240.00280061613566,0,0,4.69999999999709,False,False
17,P012,True,july,typing,masked,1,,60.00040008601846,48.000320068814766,0,0,4.600000000005821,False,False
