participant_code,participant_id,condition,trial_index,condition_repetition,n,requested_n,components,target_text,typed_text,correct_chars,correct_letters,attempted_chars,attempted_letters,total_chars,accuracy,cpm,wpm,duration_s,edit_distance,aligned_target_chars,msd_error_rate,scoring_method,first_key_latency_ms,mask_meta_json
P003,8,control,2,2,1,1,none,enag wemapef rakil owene emudito opok lemorus fotu omagog zoka dosiz tavulaw katiba geba tomi fedo zatigi tagapow onuzo isik ozeb kimikak ifobom esopi vevifas ubevuf wovig vewo vawom dulano ofir awuw falez aned vovana ni,enag wemapef rakil owene emudito opok,38,32,38,32,220,1.0,114.0,22.8,20.0,0,38,0.0,msd_target_prefix_v1,487.6999999997206,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809519686, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.600000000005821, ""mean_frame_interval_ms"": 4.166618045426132, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00280061613546, ""observed_full_cycle_hz"": 240.00280061613546, ""observed_refresh_hz"": 240.00280061613546, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P003,8,masked,3,2,4,4,mask+noise+anti-ocr+inversion,okulop ugem wosit igaki odebule pewudan ogut tiba woduk luwu idazi iwalir ivurizu usupa lanoga uvuwasu tawo bovodez kakorov nibubet zoteme pelulob tuzosi anok likaf agomozi lakifuv niwazus nudiz uwipe feriwun oviwoz tovi,okulop ugem wosit igaki odebule pewudan o,41,35,41,35,220,1.0,123.0,24.599999999999998,20.0,0,41,0.0,msd_target_prefix_v1,398.89999999990687,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34904, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58650, 58502, 58610, 58238], ""cycle_hz"": 59.523809523799216, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.600000000005821, ""mean_frame_interval_ms"": 4.166638883100642, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000400086018544, ""observed_full_cycle_hz"": 48.00032006881484, ""observed_refresh_hz"": 240.00160034407418, ""per_cycle_slots"": 5, ""permutation"": [2, 0, 1, 3], ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P004,9,control,0,1,1,1,none,velu tokafos ufas naribe dufiwen minaf fazuwi sebut nefifi usupe monopos onunuf ozenot osizos mula gogez etimet aguwuz turo oruwodo gafo aviv fesaw satewen pugev esite zosa arak lisugi teza ibuwure elak adasalu valanes n,velu tokafos ufas maribe duribe,28,24,32,27,220,0.875,84.0,16.8,20.0,4,32,0.125,msd_target_prefix_v1,295.10000000009313,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.599999999976717, ""mean_frame_interval_ms"": 4.166625000000003, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00240002400005, ""observed_full_cycle_hz"": 240.00240002400005, ""observed_refresh_hz"": 240.00240002400005, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P004,9,masked,1,1,4,4,mask+noise+anti-ocr+inversion,irafek owida noruku uwuvaka dudel unit dubowu tivo ugawa runa bugadam timigos aselos niwu rare vulitur unawu litipu sesetus ozas gorifek olano awufu zatifo sade sufup tutub notunes urov biza vowago afoguze sogi maseb aku,irafek owide noruku uwuvaka duel uniy,35,30,37,32,220,0.9189189189189189,105.0,21.0,20.0,3,37,0.08108108108108109,msd_target_prefix_v1,719.6000000000931,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34452, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58347, 58454, 58355, 58844], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166638883100642, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000400086018544, ""observed_full_cycle_hz"": 48.00032006881484, ""observed_refresh_hz"": 240.00160034407418, ""per_cycle_slots"": 5, ""permutation"": [3, 2, 1, 0], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P004,9,masked,2,2,4,4,mask+noise+anti-ocr+inversion,medeto nabosug bosomab miwuk epenu vaniwip daga kodekof otagow lamu lipere aveg fekesil zufow vesiwu kidi opumi adaten pegow sabavad nitipeb varazaz aseragi amumika dula sigipi gefem erifaf vobazat uzumuso givego amaguza,medrto nabosug bossomab miwuk epenu vaniwi,40,35,42,37,220,0.9523809523809523,120.0,24.0,20.0,2,41,0.047619047619047616,msd_target_prefix_v1,518.5,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35698, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58786, 58627, 58454, 58133], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.1666388831006484, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00040008601846, ""observed_full_cycle_hz"": 48.000320068814766, ""observed_refresh_hz"": 240.00160034407384, ""per_cycle_slots"": 5, ""permutation"": [3, 2, 1, 0], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P004,9,control,3,2,1,1,none,iteguro azema umovo ibawe uwab atofot omekadi esifi wuzaza fegazo mesuru pukiko bawef idew esutu adek uwagavo munuwel todezef urorep osak opuse vagoge ozof dimod gapa wigil pirus azof wotimad nuvanob dofi remebab irudol,itegurp zzem umovo ibawe uwab a,29,24,31,26,219,0.90625,87.0,17.400000000000002,20.0,3,32,0.09375,msd_target_prefix_v1,558.6000000000931,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.399999999994179, ""mean_frame_interval_ms"": 4.1666388831006484, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00160034407384, ""observed_full_cycle_hz"": 240.00160034407384, ""observed_refresh_hz"": 240.00160034407384, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P005,10,masked,0,1,4,4,mask+noise+anti-ocr+inversion,anegape unum unemeva rupif sumefu uzag binopu wukug ezasaw elevono vumiduk ivoluwe rumot wetono nisedo nupozef upob uzinago unilil ralew kenun kofaz udili epizuf vunub ewofeda obumi iwibusu orumu ovema lakere olikige ido,anegape unun unemeva rupif sumef,31,27,32,28,220,0.96875,93.0,18.6,20.0,1,32,0.03125,msd_target_prefix_v1,295.1999999997206,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34906, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58421, 58389, 58723, 58467], ""cycle_hz"": 59.52380952446948, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.7999999999883585, ""mean_frame_interval_ms"": 4.1666388831006484, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00040008601846, ""observed_full_cycle_hz"": 48.000320068814766, ""observed_refresh_hz"": 240.00160034407384, ""per_cycle_slots"": 5, ""permutation"": [0, 1, 3, 2], ""refresh_hz"": 238.0952380978779, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P005,10,control,1,1,1,1,none,bunufaf feraw rakopev inidova iraboli sodos dimanab libikeb esitig lowotu nafani udurika uletupe ulit azovu setu budid ofamiv ilegi ufilere tonom odulo umetiva gomug asubin ipepaz fuzine obeve mawile tunemu kovuk marolof,bunufaf feraw rakopebv in,24,21,26,22,220,0.9230769230769231,72.0,14.4,20.0,2,25,0.07692307692307693,msd_target_prefix_v1,439.10000000009313,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380978779, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.599999999976717, ""mean_frame_interval_ms"": 4.166659720775171, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.0004000840171, ""observed_full_cycle_hz"": 240.0004000840171, ""observed_refresh_hz"": 240.0004000840171, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380978779, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P005,10,control,2,2,1,1,none,imokap zugewi ulug omaw ekufal nimutod osawubu dipokob enivetu gunen lagoka akubo ogemuba uzer agek isufe gipoto rumapa fadu nidezez susa gubo onerel nupubek ibure mogi usubav soko ubipon dowi dizo nebasal ifaf onoze gir,imokap zugewi ulug o,20,17,21,17,220,0.9523809523809523,60.0,12.0,20.0,1,21,0.047619047619047616,msd_target_prefix_v1,264.10000000009313,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380978779, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.400000000023283, ""mean_frame_interval_ms"": 4.1666388831006484, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00160034407384, ""observed_full_cycle_hz"": 240.00160034407384, ""observed_refresh_hz"": 240.00160034407384, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380978779, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P005,10,masked,3,2,4,4,mask+noise+anti-ocr+inversion,vamek gedas agetuga osen umiw igebisu atudo sigoga sewa mapodev evak agoleme kinuzom giwibi afezot evifo mizoma dafo metebeg refulo wununa ifut ugaka buvon gupad ulofego ikara obimi ebula iwof muzek igetow aridoni ebideb,vanek gedas agetuga osen,24,20,25,21,220,0.96,72.0,14.4,20.0,1,25,0.04,msd_target_prefix_v1,407.29999999981374,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35593, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58324, 58698, 58714, 58264], ""cycle_hz"": 59.52380952446948, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.400000000023283, ""mean_frame_interval_ms"": 4.166618045426138, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00070015403378, ""observed_full_cycle_hz"": 48.000560123227025, ""observed_refresh_hz"": 240.00280061613512, ""per_cycle_slots"": 5, ""permutation"": [0, 2, 1, 3], ""refresh_hz"": 238.0952380978779, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P006,11,control,0,1,1,1,none,afelim umusa iriro utana irimel epizesi efebub ritewep amedogu ukemu elubora abano fibi ozin wovugi omasek ledaw ezut ziwumul esuv esov amenef ezimoz vode orabut usowe refil upuneme okibowi sevus karim tuza rutew izusa u,afelim umusa iriro utana irimel epizesi,39,34,39,34,220,1.0,117.0,23.400000000000002,20.0,0,39,0.0,msd_target_prefix_v1,407.20000000018626,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380978779, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166645833333326, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00120000600046, ""observed_full_cycle_hz"": 240.00120000600046, ""observed_refresh_hz"": 240.00120000600046, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380978779, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P006,11,masked,1,1,4,4,mask+noise+anti-ocr+inversion,bizapi dufuliv ulut otaz ivebe iwog odakin utogev mebasom akitoka isibu duvi fudozo talutem ufifib zudol mizogu epapuz efor ezebopo rolif tinakal uribo ekolu mekuvaf kate okewor gufugon vomotul opowi omopal lusigar pipom,bizapi dufuliv uluy otaz ivebe iwog d,35,29,37,31,220,0.9459459459459459,105.0,21.0,20.0,2,37,0.05405405405405406,msd_target_prefix_v1,327.60000000009313,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35402, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58525, 58506, 58747, 58222], ""cycle_hz"": 59.52380952446948, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.1666388831006484, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00040008601846, ""observed_full_cycle_hz"": 48.000320068814766, ""observed_refresh_hz"": 240.00160034407384, ""per_cycle_slots"": 5, ""permutation"": [3, 0, 1, 2], ""refresh_hz"": 238.0952380978779, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P006,11,masked,2,2,4,4,mask+noise+anti-ocr+inversion,rusi wirad evove alit adepu niri zame evuge izaz vopelu kosipem ogum ibipomi upefov salog atotaw akumon turasup ziwola okosetu ivopa wuguzi zuriko owivega eluzeb ibumivu avubuw usur bides ebipav erebe emor taremu vovag t,rusi wirad evove alit adepu niri evuge,35,28,39,32,220,0.8974358974358975,105.0,21.0,20.0,4,38,0.10256410256410256,msd_target_prefix_v1,327.79999999981374,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34316, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58676, 58573, 58824, 57927], ""cycle_hz"": 59.52380952446948, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.600000000034925, ""mean_frame_interval_ms"": 4.166618045426126, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00070015403396, ""observed_full_cycle_hz"": 48.00056012322717, ""observed_refresh_hz"": 240.00280061613583, ""per_cycle_slots"": 5, ""permutation"": [3, 0, 1, 2], ""refresh_hz"": 238.0952380978779, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P006,11,control,3,2,1,1,none,fumod lotan ekow loboto ariz igidel awiv remigo tape zibude gigimi zapi ragu otak avuba susodo nozut vesave ipuk loral amoz ututuz nefi lugu apaper kogine zovulo gado degu rivu ninefal fazep akupana kosozup bavu erule ar,fumod lotan ekow loboto ariz igidel awiv,40,34,40,34,220,1.0,120.0,24.0,20.0,0,40,0.0,msd_target_prefix_v1,342.5,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380978779, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.600000000093132, ""mean_frame_interval_ms"": 4.166638883100636, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00160034407455, ""observed_full_cycle_hz"": 240.00160034407455, ""observed_refresh_hz"": 240.00160034407455, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380978779, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P007,12,masked,0,1,4,4,mask+noise+anti-ocr+inversion,ovewem dekovaf wowu sever iwamab ukawu amataf tefaga loremed gepok ifelin bevi alamo tepur redudek eluna tivupe loritu etev tonizi owukeli sabafom uder ekuze kusimap tapafi ukimife owum nibud onenud tanapar bosenal itana,ovewen dekovaf wowu sever iwanab,30,26,32,28,220,0.9375,90.0,18.0,20.0,2,32,0.0625,msd_target_prefix_v1,1358.2999999998137,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34784, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58513, 58366, 58739, 58382], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166645833333335, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00030000149999, ""observed_full_cycle_hz"": 48.00024000119999, ""observed_refresh_hz"": 240.00120000599995, ""per_cycle_slots"": 5, ""permutation"": [1, 3, 0, 2], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P007,12,control,1,1,1,1,none,epapogu miviv nesen owit uwileze ipatobe edimig isumotu ezimudu vedona iret etewu duna movoge abiwiw udaker wile bawitiv tetedul barer taso gosag zetagam atumub ogemi ufusi agal abunu rekafat ewera gewe ubisuw naroz eteg,epapogu miviv nesen owit uwileze,32,28,32,28,220,1.0,96.0,19.200000000000003,20.0,0,32,0.0,msd_target_prefix_v1,1743.0,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166645833333338, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00120000599975, ""observed_full_cycle_hz"": 240.00120000599975, ""observed_refresh_hz"": 240.00120000599975, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P007,12,control,2,2,1,1,none,usiv zifo dize biwot redu adumu kiki pevo veneled abiwe zinav rabof fawi susepe ketera oziwoki udobo egizip pilawek zunulot lopu gedi omomez edin rade kodemaf obegino uvibok owol utakid mugeguz goleta bisatu ukivo tubu i,usiv zifo dize biwot redu adumu kiki pev,40,33,40,33,220,1.0,120.0,24.0,20.0,0,40,0.0,msd_target_prefix_v1,303.0,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.400000000023283, ""mean_frame_interval_ms"": 4.166645833333332, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.0012000060001, ""observed_full_cycle_hz"": 240.0012000060001, ""observed_refresh_hz"": 240.0012000060001, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P007,12,masked,3,2,4,4,mask+noise+anti-ocr+inversion,dipiba godeguf daruran litu udon bomo puwewi didar paneta uwela eperav guves omig ugeb vudomil kifiput bibun okonob nomep akosa obera wuzomon ruzapur enim osul tozuvif ukeg turobi luni sivug pikudi idipo owetur okiz aved,dipiba godeguf daruran litu udon,33,28,33,28,220,1.0,99.0,19.8,20.0,0,33,0.0,msd_target_prefix_v1,431.69999999925494,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35012, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58480, 58266, 58764, 58490], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166659720775159, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00010002100445, ""observed_full_cycle_hz"": 48.00008001680356, ""observed_refresh_hz"": 240.0004000840178, ""per_cycle_slots"": 5, ""permutation"": [1, 2, 0, 3], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P008,13,control,0,1,1,1,none,tiduke pewog emese daba fari olot makiw erol ugilid pemovet ugig nifogar atobelo eluzu ipav gerev lofepib ogekab ufedob afarele ofonu kegur fowev uwiled ulunasa menosi evako pumar ebunat ufuko eregima oses pade bitibi ud,tiduke pewog emese daba,23,20,23,20,220,1.0,69.0,13.799999999999999,20.0,0,23,0.0,msd_target_prefix_v1,1431.2999999998137,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166638883100642, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00160034407418, ""observed_full_cycle_hz"": 240.00160034407418, ""observed_refresh_hz"": 240.00160034407418, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P008,13,masked,1,1,4,4,mask+noise+anti-ocr+inversion,uwif idav valadu ofeb ifilib ekag utufim erulom pukag fosesab owolap boledok repu ivabusa alimavi nabu fotovo ipedu avimo ozupiba tedasom limi ikawaku otowo afeme nidusa vefa gopupiv ediva iziw eweb usegum tugova emavive,uwif idav valadu ofeb if,24,20,24,20,220,1.0,72.0,14.4,20.0,0,24,0.0,msd_target_prefix_v1,614.9000000003725,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35170, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58237, 58640, 58315, 58808], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.400000000023283, ""mean_frame_interval_ms"": 4.166625000000003, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00060000600001, ""observed_full_cycle_hz"": 48.00048000480001, ""observed_refresh_hz"": 240.00240002400005, ""per_cycle_slots"": 5, ""permutation"": [3, 1, 2, 0], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
