participant_code,participant_id,condition,trial_index,condition_repetition,n,requested_n,components,target_text,typed_text,correct_chars,correct_letters,attempted_chars,attempted_letters,total_chars,accuracy,cpm,wpm,duration_s,edit_distance,aligned_target_chars,msd_error_rate,scoring_method,first_key_latency_ms,mask_meta_json
P081,92,masked,3,2,4,4,mask+noise+anti-ocr+inversion,upavib avebi dekufa kivimef ezok obugu apefuw nemu osizav ilig sepod ewotut mipakad pigilob orerol ovalok amal peniwu pisava alasa unefowi bora enakiru vuveg viwinor uwonu vabo guzeri elevafi vowo likaba ukok afubi adavi,upavib avebi dekufa kivimef ezok o,34,29,34,29,220,1.0,102.0,20.400000000000002,20.0,0,34,0.0,msd_target_prefix_v1,759.0999999996275,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34900, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58158, 58366, 58505, 58971], ""cycle_hz"": 59.523809523824994, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166625000000003, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00060000600001, ""observed_full_cycle_hz"": 48.00048000480001, ""observed_refresh_hz"": 240.00240002400005, ""per_cycle_slots"": 5, ""permutation"": [3, 0, 2, 1], ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P082,93,control,0,1,1,1,none,sedi iwezig dakumif owiwuni otamezo pewin ipen nater konos rafu ulanin sipumir dazen olot vukok apobed ikaz nanatu ratev kewokaw evuzub agidet minoka kerizo zade topiwa ubos otaw gosipe ipukib kule afoka zinor paninaw al,sedi iwezig dakumif owiwuni otamezo,36,31,36,31,220,1.0,108.0,21.6,20.0,0,36,0.0,msd_target_prefix_v1,1040.0999999996275,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809529998, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.30000000000291, ""mean_frame_interval_ms"": 4.166624999999997, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.0024000240004, ""observed_full_cycle_hz"": 240.0024000240004, ""observed_refresh_hz"": 240.0024000240004, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P082,93,masked,1,1,4,4,mask+noise+anti-ocr+inversion,ipezib vutup wumek akuket divi fetopil ebugut walid nuwepo nofavik rukunar okifu ovaso esip nitovor vegemu gibi arun uwufono enagag ebevapo enipid ilev ewed pepem gesomu omarik zulireg porawul vubezu rivuwo iman sepatim,ipezib vutup wumek akuket divi,30,26,30,26,219,1.0,90.0,18.0,20.0,0,30,0.0,msd_target_prefix_v1,479.30000000074506,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34913, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58458, 58808, 58290, 58444], ""cycle_hz"": 59.523809523824994, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166645833333332, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00030000150002, ""observed_full_cycle_hz"": 48.00024000120002, ""observed_refresh_hz"": 240.0012000060001, ""per_cycle_slots"": 5, ""permutation"": [3, 1, 0, 2], ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P082,93,masked,2,2,4,4,mask+noise+anti-ocr+inversion,otidi mabi izesu usin awew vemuwi ovuga zuna evala idubud niliriz meven wutelit oseni uvafet vanas vuli ateda guwatup nikamit alipa gifawav parar nunino mowo idek tofolef ewoka wowoki etemav velivo rave umag kupub vowa i,otidi nabi izesu usin awew venuwi,31,26,33,28,220,0.9393939393939394,93.0,18.6,20.0,2,33,0.06060606060606061,msd_target_prefix_v1,1677.2999999988824,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34128, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58566, 58156, 58668, 58610], ""cycle_hz"": 59.523809523824994, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166625000000003, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00060000600001, ""observed_full_cycle_hz"": 48.00048000480001, ""observed_refresh_hz"": 240.00240002400005, ""per_cycle_slots"": 5, ""permutation"": [1, 2, 0, 3], ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P082,93,control,3,2,1,1,none,leput vido obene regevu igogago ikes inana inipolu usew gazop diturul mudi pedit ugigizi omeneka sipow bula arenab binak rarakot pules nusezow orepe azevo etitu eseme vese asefen lero kebip mipu fokepu wube robowov nomev,leput vido obene regevu igogago ikes,37,31,37,31,220,1.0,111.0,22.200000000000003,20.0,0,37,0.0,msd_target_prefix_v1,583.6999999992549,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809529998, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166624999999997, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.0024000240004, ""observed_full_cycle_hz"": 240.0024000240004, ""observed_refresh_hz"": 240.0024000240004, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P083,94,masked,0,1,4,4,mask+noise+anti-ocr+inversion,eruka gerapan damo wepusa obopake pumobo woruteb zunok sezi uwif itimewo inef ibus imew osedis vumer rama imod sugaw ivos mabetag ukemigo imare lisefuv idonule sufatiw avegale alabob zumokaf anig ezuwi uzalo asiwug upum,eruka gerapan damp wepusa obobo worut,29,25,37,32,219,0.7837837837837838,87.0,17.400000000000002,20.0,8,37,0.21621621621621623,msd_target_prefix_v1,292.80000000074506,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34605, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58427, 58629, 58392, 58552], ""cycle_hz"": 59.523809523824994, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.30000000000291, ""mean_frame_interval_ms"": 4.166604166666666, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000900013500214, ""observed_full_cycle_hz"": 48.00072001080017, ""observed_refresh_hz"": 240.00360005400086, ""per_cycle_slots"": 5, ""permutation"": [0, 2, 3, 1], ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P083,94,control,1,1,1,1,none,solume enin togodig alire ogiz izazadi wurab vodabug zivosa ariv ugosa avob ofefezu evatozu lukes erodovi olikoso akive erav nasef isum taturi gataf ufele vegaso zapukep emiruw kotesub inapa fasaki oguw iten subovez aman,solime enin togodig alire ogiz izazado,36,31,38,33,220,0.9473684210526316,108.0,21.6,20.0,2,38,0.05263157894736842,msd_target_prefix_v1,375.0,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809529998, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166645833333332, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.0012000060001, ""observed_full_cycle_hz"": 240.0012000060001, ""observed_refresh_hz"": 240.0012000060001, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P083,94,control,2,2,1,1,none,raruve okuk adew damam keneda idagaz uzano ifamid dibusaz dosori fafavut esowo azil owil tifuw vosogu iludin goba azopiti epes fawopu dasawok uwegubi awedoze owesen anunola vusimi iwopoz etor vebu opor mikori irake adewe,raruve okuk adew damam keneda idagaz uzan,41,35,41,35,220,1.0,123.0,24.599999999999998,20.0,0,41,0.0,msd_target_prefix_v1,317.5,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809529998, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166624999999997, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.0024000240004, ""observed_full_cycle_hz"": 240.0024000240004, ""observed_refresh_hz"": 240.0024000240004, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P083,94,masked,3,2,4,4,mask+noise+anti-ocr+inversion,risuw wogeki arido buge livaf rite wezazu lato lavosid zesives ilum viwo dezo akebo fuve ovifuv adivu rate edode awefawi duvu gipob oreviz gute uwow udumagi onudesu itolig oguwut omum famuvu ekimepe edud ifibebe pegiva r,risuw wogeki arido buge livaf ite,34,28,34,28,220,0.9714285714285714,102.0,20.400000000000002,20.0,1,35,0.02857142857142857,msd_target_prefix_v1,381.80000000074506,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34486, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58615, 58398, 58606, 58381], ""cycle_hz"": 59.523809523824994, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166625000000003, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00060000600001, ""observed_full_cycle_hz"": 48.00048000480001, ""observed_refresh_hz"": 240.00240002400005, ""per_cycle_slots"": 5, ""permutation"": [0, 1, 2, 3], ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P084,95,control,0,1,1,1,none,asit bibu orupi dalazog uvazad ugobo ilugin fonozik vuto ediru migu inirib tiva tukarez orolog satoli bolus agon agew fikus ladaba ifozi nafik ovomu liwuv ifif fakabu etegur rogezog ofonowu sokar ilatu egur etutaz fabat,asit bibu orupi dalazog uvazad uv,32,27,33,28,219,0.9696969696969697,96.0,19.200000000000003,20.0,1,33,0.030303030303030304,msd_target_prefix_v1,333.0,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166624999999997, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.0024000240004, ""observed_full_cycle_hz"": 240.0024000240004, ""observed_refresh_hz"": 240.0024000240004, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P084,95,masked,1,1,4,4,mask+noise+anti-ocr+inversion,wanola rafew napu nugiw ademuzo uwuf enawir obaruf lotek zutiz rabe itoliki aven omisa bimul fapas efeva imedet nisu seba orik negup none inego avogo afus ukebef edonen nukikok guseda uzewod ofodo surimu ukafavi awafoz i,wabila rafew napu nugiw,21,18,23,20,220,0.9130434782608696,63.0,12.600000000000001,20.0,2,23,0.08695652173913043,msd_target_prefix_v1,847.3000000007451,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34338, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58798, 58541, 58301, 58360], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166625000000003, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00060000600001, ""observed_full_cycle_hz"": 48.00048000480001, ""observed_refresh_hz"": 240.00240002400005, ""per_cycle_slots"": 5, ""permutation"": [2, 1, 3, 0], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P084,95,masked,2,2,4,4,mask+noise+anti-ocr+inversion,gonugap ovilife uberug moso wudivol otonu awuliwi riret vuwele tedaza resor kesemu upez biwuku alukala ewadav duvi ovumo ofozowu ukusibo luva verumu oveb omud tabupa asutini mapale evedif gilobo rirad vokewep elanesi pef,gonugap ovilife uberug moso,28,24,28,24,220,1.0,84.0,16.8,20.0,0,28,0.0,msd_target_prefix_v1,285.5,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34714, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58487, 58146, 58817, 58550], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166645833333338, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00030000149994, ""observed_full_cycle_hz"": 48.00024000119995, ""observed_refresh_hz"": 240.00120000599975, ""per_cycle_slots"": 5, ""permutation"": [3, 0, 1, 2], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P084,95,control,3,2,1,1,none,oseb elez sesafi zibu kusatil abaw sibelu izim inuvi otewenu golir gotor edefuwe diran bebubi ibeni dukagud ofet esokun ufeb gekemef mala itovab vusasi wenofa ifobuwo fikilo urepufu befe dadime akirive nuposi kifumub zel,oseb elez sesafi zibu kusatil ab,32,27,32,27,220,1.0,96.0,19.200000000000003,20.0,0,32,0.0,msd_target_prefix_v1,557.0,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000046566, ""mean_frame_interval_ms"": 4.16662500000001, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00240002399968, ""observed_full_cycle_hz"": 240.00240002399968, ""observed_refresh_hz"": 240.00240002399968, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P085,96,masked,0,1,4,4,mask+noise+anti-ocr+inversion,upigobo muvim mofe vinolo anamo riwoti tufumi olif ipupo agis nobev isatig wadim uwoguna odarig ugitil ovosut alivuf kodis ogemob diwidot vegeleg zubasa omowopa afanu tubisur amef etunow badaz zivamin lepot gula ilabu vo,upigobo mubin nofe vinolo anano riwoti tufumi o,43,36,47,40,220,0.9148936170212766,129.0,25.8,20.0,4,47,0.0851063829787234,msd_target_prefix_v1,246.7000000011176,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35121, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58870, 58405, 58289, 58436], ""cycle_hz"": 59.523809523824994, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.30000000000291, ""mean_frame_interval_ms"": 4.166625000000001, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00060000600005, ""observed_full_cycle_hz"": 48.00048000480004, ""observed_refresh_hz"": 240.0024000240002, ""per_cycle_slots"": 5, ""permutation"": [1, 0, 2, 3], ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P085,96,control,1,1,1,1,none,zoko wularot nubi neribar pisasig ogovev iwupaf bobupes meluz biwa uwogimo ulape danunu rovanal peweruw fufek udavef imutode bemolem duvepe gogufor zebuw ukume eset ereso kufut iteta owak butuseg lizisur emaz nasum lesif,zoko wularot nubi neribar pisasig ogovev iwupaf bobupes,56,48,56,48,220,1.0,168.0,33.6,20.0,0,56,0.0,msd_target_prefix_v1,364.40000000037253,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809529998, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166624999999997, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.0024000240004, ""observed_full_cycle_hz"": 240.0024000240004, ""observed_refresh_hz"": 240.0024000240004, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P085,96,control,2,2,1,1,none,dalez adage omezune nawapin afidiw afibog kono pabus tukubor ginum ofonewo pevane senine zakat ubepu onef udazu mige opiwam lekipuk vigegi apared enovega iwin akifu kene esasu pofimep tofa ofopu fegokuz awudive wogudan l,dalez adage moezune nawapin afidiw afibog kono pabus,51,43,53,45,220,0.9622641509433962,153.0,30.599999999999998,20.0,2,53,0.03773584905660377,msd_target_prefix_v1,534.3000000007451,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809529998, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.1666388831006484, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00160034407384, ""observed_full_cycle_hz"": 240.00160034407384, ""observed_refresh_hz"": 240.00160034407384, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P085,96,masked,3,2,4,4,mask+noise+anti-ocr+inversion,evarin efovus aveg isine keka polo udewil vekader uwanami ovotu lusideb fumovaw feke nonob epuf anelo pamevez veboru dulaf anis opurus abog iwir ilanabi nawo agune likevo gonakes soge zilozem nimunik ilobivi zokava vipuk,evarin efovus aveg isine keka polo udewil vew,44,37,45,38,220,0.9777777777777777,132.0,26.400000000000002,20.0,1,45,0.022222222222222223,msd_target_prefix_v1,243.90000000037253,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34673, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58671, 58292, 58925, 58112], ""cycle_hz"": 59.523809523824994, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166624999999997, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.0006000060001, ""observed_full_cycle_hz"": 48.00048000480008, ""observed_refresh_hz"": 240.0024000240004, ""per_cycle_slots"": 5, ""permutation"": [1, 3, 0, 2], ""refresh_hz"": 238.09523809529998, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P086,97,control,0,1,1,1,none,itosawi melusib fulusis udiga kafaz rofafu mameto nalad sabafi opef lowir otidu odezu mewusu mutute sukom agoda kesu sumam odor egil ubizi tobip datit zinu dugude nisaro tufure orus mumaka tuzaz oponez zerew ogofalo diga,itosawi melusib fulusis udiga kafaz rofafu,42,37,42,37,220,1.0,126.0,25.200000000000003,20.0,0,42,0.0,msd_target_prefix_v1,262.4000000022352,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809519686, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166618045426132, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00280061613546, ""observed_full_cycle_hz"": 240.00280061613546, ""observed_refresh_hz"": 240.00280061613546, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P086,97,masked,1,1,4,4,mask+noise+anti-ocr+inversion,epuni emobu igiraf bakab iredi divasal torobug sinip ibimive opufumu etob idopede efevigu pike amol gevomim wogisis irin fesevoz erev zidun omusape detovo epora kukone tona olenon fewor ulolu ubuvib kibaget niwobe ozavo,epuni emobu igiraf bakab iredi divasal,38,33,38,33,219,1.0,114.0,22.8,20.0,0,38,0.0,msd_target_prefix_v1,365.9000000022352,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34936, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58251, 58642, 58791, 58316], ""cycle_hz"": 59.523809523799216, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166625000000003, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00060000600001, ""observed_full_cycle_hz"": 48.00048000480001, ""observed_refresh_hz"": 240.00240002400005, ""per_cycle_slots"": 5, ""permutation"": [2, 1, 0, 3], ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P086,97,masked,2,2,4,4,mask+noise+anti-ocr+inversion,sorido fopu vofafe tufeba gesab pawuvef ketede fuzame ropud asoven goke bobo wufomo ibitetu ezamepu nipuv adus zuwup futub urag sifuni golas gapito utuk nete bedota atusufo kepoweb lugofaz uritar enigute boriz nuvake una,sorido fopu vofafe tufeba gesab pawuvef k,41,35,41,35,220,1.0,123.0,24.599999999999998,20.0,0,41,0.0,msd_target_prefix_v1,239.19999999925494,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35073, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58205, 58742, 58483, 58570], ""cycle_hz"": 59.523809523799216, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.300000000017462, ""mean_frame_interval_ms"": 4.166624999999997, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.0006000060001, ""observed_full_cycle_hz"": 48.00048000480008, ""observed_refresh_hz"": 240.0024000240004, ""per_cycle_slots"": 5, ""permutation"": [0, 2, 1, 3], ""refresh_hz"": 238.09523809519686, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
